recording,subject,trial,timestamp,true_target,pred_ridge,pred_random_forest,pred_xgboost,pred_baseline_global_mean,pred_baseline_subject_mean,pred_baseline_ceiling,moving_avg,slope_short,slope_medium,decline_persistence
04M_2,4,2,716.0,55.067103588277845,79.3038746155721,76.05133617369755,71.74421691894531,71.69359605035453,71.75898434610212,100.0,78.27973508834839,-4.411497497558607,1.9117185955955946,1
04M_2,4,2,724.0,48.6582880967408,53.36743350328197,36.87184275902499,51.41535949707031,71.69359605035453,71.75898434610212,100.0,77.56324100494385,-12.033406829833924,-2.5911675407772905,2
04M_2,4,2,732.0,41.335378048996816,74.67596566909846,75.18901688624537,79.57392120361328,71.69359605035453,71.75898434610212,100.0,77.71180248260498,-4.333152770996075,-2.33551924569267,0
04M_2,4,2,740.0,32.967995396436066,59.90467049928718,56.812678370729394,58.65896987915039,71.69359605035453,71.75898434610212,100.0,74.22642087936401,-1.1097179412841014,-2.9771602721441157,1
04M_2,4,2,748.0,23.40716616353513,70.63127202484294,67.96580788060001,76.13675689697266,71.69359605035453,71.75898434610212,100.0,74.73429727554321,5.324924087524404,-3.0486093702770485,0
04M_2,4,2,756.0,12.482668095705252,71.94548895983606,72.66679845223375,84.61116790771484,71.69359605035453,71.75898434610212,100.0,74.46785402297974,3.258952713012506,-0.9389207476661315,0
04M_2,4,2,764.0,0.0,68.72243184910903,80.94472861318998,77.96446990966797,71.69359605035453,71.75898434610212,100.0,73.41829252243042,6.639091110229446,0.6267254693167796,1
04M_2,4,2,772.0,12.482668095705252,70.89115008957386,71.26382346702052,76.04710388183594,71.69359605035453,71.75898434610212,100.0,72.01899576187134,-0.691565704345723,2.326848665873173,2
04M_2,4,2,780.0,23.40716616353513,68.87428517387555,80.23193545352255,79.94027709960938,71.69359605035453,71.75898434610212,100.0,73.04350328445435,-1.593003845214845,2.9575148537045397,0
04M_2,4,2,788.0,32.967995396436066,78.76358879981893,90.4716857056681,84.46488952636719,71.69359605035453,71.75898434610212,100.0,77.17469453811646,2.339443206787129,1.5919959204537524,0
04M_2,4,2,796.0,41.335378048996816,76.4985770417601,81.49128796276581,81.13993072509766,71.69359605035453,71.75898434610212,100.0,77.370445728302,1.9803092956543042,2.1794922692435144,1
04M_2,4,2,804.0,48.6582880967408,76.27209290496299,86.51782918089549,88.66633605957031,71.69359605035453,71.75898434610212,100.0,81.12136650085449,2.2853218078613002,1.1160154796781976,0
04M_2,4,2,812.0,55.067103588277845,74.79514288411802,74.75695175460194,80.07804870605469,71.69359605035453,71.75898434610212,100.0,81.61402797698975,-0.5634117126464793,0.49500701540992575,1
04M_2,4,2,820.0,60.675927913140185,74.82970192299425,74.47008134513561,68.95652770996094,71.69359605035453,71.75898434610212,100.0,79.65719795227051,-4.513849639892588,-0.2386625380742989,2
04M_2,4,2,828.0,62.59378553979174,77.80685441690177,87.29904378000751,84.5123519897461,71.69359605035453,71.75898434610212,100.0,80.47568321228027,-2.358347320556632,-0.015430087134936495,0
04M_2,4,2,836.0,57.25850680512733,70.50909359647243,70.97910229090307,69.89054107666016,71.69359605035453,71.75898434610212,100.0,79.7061128616333,-1.500669860839852,-1.3720159076509129,1
04M_2,4,2,844.0,51.16225293338129,77.39627435222819,87.99908015385628,84.856201171875,71.69359605035453,71.75898434610212,100.0,80.3206033706665,3.3077209472656537,-0.9177528562999965,0
04M_2,4,2,852.0,44.19648542299529,81.2587592777883,89.44392998439724,90.0450668334961,71.69359605035453,71.75898434610212,100.0,81.01812553405762,3.15638046264646,0.33664975847517725,0
04M_2,4,2,860.0,36.23718483782267,75.3151557909246,87.52657337158412,82.9337158203125,71.69359605035453,71.75898434610212,100.0,81.24234867095947,4.431838989257759,0.5093328385126213,1
04M_2,4,2,868.0,27.142642748860705,66.99234711552258,68.10029086905507,71.18390655517578,71.69359605035453,71.75898434610212,100.0,79.05704498291016,-4.812823486328105,0.4665565490722702,2
04M_2,4,2,876.0,16.75093873883973,51.8842567076463,44.73468350353427,51.50404357910156,71.69359605035453,71.75898434610212,100.0,75.48529434204102,-12.737287902832024,-1.7201336451939633,3
04M_2,4,2,884.0,4.877057549928598,65.27006751694857,76.2734333956248,69.24016571044922,71.69359605035453,71.75898434610212,100.0,75.52074909210205,-6.076051330566433,-2.9400717417398776,0
04M_2,4,2,892.0,7.995558537067671,61.9793596129273,70.51783793992674,63.86770248413086,71.69359605035453,71.75898434610212,100.0,72.94016790390015,-0.42124900817864214,-2.9477729343232526,1
04M_2,4,2,900.0,19.480167598192946,65.56914168398686,59.26851335053932,70.18419647216797,71.69359605035453,71.75898434610212,100.0,72.97687482833862,5.0667995452880845,-3.5041829517909493,0
04M_2,4,2,908.0,22.11992169285952,70.85928668249481,79.53325184215741,75.16923522949219,71.69359605035453,71.75898434610212,100.0,71.76600408554077,2.410370254516693,-2.048701286315918,0
04M_2,4,2,916.0,11.011822901197622,58.8451651959882,79.09070968825395,67.18885803222656,71.69359605035453,71.75898434610212,100.0,68.90897798538208,1.494850540161163,-0.47165911538261607,1
04M_2,4,2,924.0,1.6528546178382508,79.06391172044826,85.97161633251521,88.3193359375,71.69359605035453,71.75898434610212,100.0,69.58218050003052,4.642504119873019,2.648521196274504,0
04M_2,4,2,932.0,13.92920235749422,85.02937794230343,92.10680748977902,89.29098510742188,71.69359605035453,71.75898434610212,100.0,71.84556531906128,6.349572753906267,4.462535086132221,0
04M_2,4,2,940.0,24.67313435453432,74.1208827558047,83.2541623677251,79.16327667236328,71.69359605035453,71.75898434610212,100.0,75.302969455719,3.689490509033186,2.8928956077212478,1
04M_2,4,2,948.0,34.07593697995562,53.92373416366857,49.084499298455405,52.41190719604492,71.69359605035453,71.75898434610212,100.0,73.19943714141846,-11.784999465942352,0.33572097051711325,2
04M_2,4,2,956.0,42.30501896195133,39.3997878501266,37.21364969122367,39.390586853027344,71.69359605035453,71.75898434610212,100.0,70.13979768753052,-17.645256423949924,-3.4815119334629587,3
04M_2,4,2,964.0,49.506891952811024,68.42337933834334,68.4063207242733,68.63997650146484,71.69359605035453,71.75898434610212,100.0,69.94677019119263,-4.4591220855713045,-3.6017400196619866,0
04M_2,4,2,972.0,55.80977904154747,69.85119105925587,81.68901116309672,81.35778045654297,71.69359605035453,71.75898434610212,100.0,70.72033834457397,11.608700942992941,-2.091272672017374,0
04M_2,4,2,980.0,61.32589765454988,68.55872280436307,68.87429096238928,67.67586517333984,71.69359605035453,71.75898434610212,100.0,70.78121423721313,9.757363891601539,-2.723351660228921,1
04M_2,4,2,988.0,66.15345748932577,79.79624456128211,83.98287734735845,86.65611267089844,71.69359605035453,71.75898434610212,100.0,70.57331132888794,4.036649322509755,0.4786410104661056,0
04M_2,4,2,996.0,63.212055882855765,76.20087092649503,83.61165121013278,80.23069763183594,71.69359605035453,71.75898434610212,100.0,69.4407753944397,1.5598999023438005,3.2888882500785064,1
04M_2,4,2,1004.0,57.96496154913181,74.72239458823145,63.23350950400591,70.08914947509766,71.69359605035453,71.75898434610212,100.0,68.3065094947815,0.08144378662116178,4.384615988958469,2
04M_2,4,2,1012.0,51.96946989102006,69.08569341848256,83.30825455543864,80.29428100585938,71.69359605035453,71.75898434610212,100.0,71.7918062210083,-2.92270431518556,3.680603844778877,0
04M_2,4,2,1020.0,45.11883639059735,72.31924351602943,83.1355916261898,88.72660064697266,71.69359605035453,71.75898434610212,100.0,77.95880794525146,3.5692840576171028,1.620277495611277,0
04M_2,4,2,1028.0,37.29109147269439,76.10392040154483,77.38442887263253,77.66505432128906,71.69359605035453,71.75898434610212,100.0,79.08694267272949,3.116003417968793,0.5973518008277524,1
04M_2,4,2,1036.0,28.34686894262107,71.72727517819405,61.21209365875845,65.73329162597656,71.69359605035453,71.75898434610212,100.0,77.13388156890869,-5.474451446533329,-0.27214840480258007,2
04M_2,4,2,1044.0,18.12692469220182,71.75366510548098,77.63730124691749,79.62275695800781,71.69359605035453,71.75898434610212,100.0,78.62724304199219,-3.9243293762206823,-1.0781010219029012,0
04M_2,4,2,1052.0,6.449301496838222,68.64698429522936,55.85672383447811,61.00884246826172,71.69359605035453,71.75898434610212,100.0,75.4213342666626,-3.6079170227050485,-1.6860650380452509,1
04M_2,4,2,1060.0,6.449301496838222,71.77869563767555,73.16652370545692,77.28292083740234,71.69359605035453,71.75898434610212,100.0,75.0528621673584,1.6034973144531621,-1.0156438918340733,0
04M_2,4,2,1068.0,18.12692469220182,74.23324659861733,90.40825402810002,87.78634643554688,71.69359605035453,71.75898434610212,100.0,77.26501178741455,4.076484680175692,-0.4863465627034417,0
04M_2,4,2,1076.0,28.34686894262107,68.47234690486538,77.27147175785348,73.99539947509766,71.69359605035453,71.75898434610212,100.0,76.47765159606934,4.946309661865201,-0.4342496962774378,1
04M_2,4,2,1084.0,37.29109147269439,61.24192760111852,80.7594479848691,75.44886016845703,71.69359605035453,71.75898434610212,100.0,74.81793403625488,-1.9293128967285007,0.792405083065962,0
04M_2,4,2,1092.0,45.11883639059735,73.46704651775585,81.72868857328801,81.85511779785156,71.69359605035453,71.75898434610212,100.0,75.3416919708252,-1.6340225219726654,1.683885665166947,0
04M_2,4,2,1100.0,51.96946989102006,83.11166821351182,76.53098216225574,85.72698974609375,71.69359605035453,71.75898434610212,100.0,77.84090423583984,4.160102844238269,1.519855680919829,0
04M_2,4,2,1108.0,57.96496154913181,78.21756880355284,81.02882651598453,79.75123596191406,71.69359605035453,71.75898434610212,100.0,77.85696411132812,1.6778999328613513,1.8699627830868877,1
04M_2,4,2,1116.0,63.212055882855765,85.10541361979736,84.78578379172284,81.7381820678711,71.69359605035453,71.75898434610212,100.0,80.4481315612793,-0.6326560974121377,0.38824172247023064,0
04M_2,4,2,1124.0,67.80417284623242,74.5396669903036,71.79158710045893,87.69010925292969,71.69359605035453,71.75898434610212,100.0,81.74903011322021,0.7876304626465137,0.6526101430257168,0
04M_2,4,2,1132.0,71.82307109050416,78.87930707148051,79.9983325594764,86.01919555664062,71.69359605035453,71.75898434610212,100.0,81.52813625335693,2.4755805969237525,1.6553125835600355,1
04M_2,4,2,1140.0,75.34030360583935,85.46105640204976,82.05580318451494,81.52268981933594,71.69359605035453,71.75898434610212,100.0,82.46904754638672,-0.23173904418940358,0.847779773530504,2
04M_2,4,2,1148.0,78.41849166013102,83.67449205530086,67.90408799334794,61.57577896118164,71.69359605035453,71.75898434610212,100.0,80.7349123954773,-8.283949661254892,-1.6454888752528536,3
04M_2,4,2,1156.0,81.11243971624383,84.41815015533722,83.81872355979513,87.37520599365234,71.69359605035453,71.75898434610212,100.0,81.42492341995239,-1.5878879547118678,-0.9721090680076934,0
04M_2,4,2,1164.0,83.47011117784135,85.72393818729849,65.05716849130991,70.68472290039062,71.69359605035453,71.75898434610212,100.0,79.5446400642395,-0.6714473724365406,-1.4061901001703132,1
04M_2,4,2,1172.0,85.53348233610049,75.40713413236308,88.92205884016342,79.94500732421875,71.69359605035453,71.75898434610212,100.0,79.56886148452759,3.8417201995850383,-1.3506908870878536,0
04M_2,4,2,1180.0,87.33928972109165,74.79418582172448,83.42517438353977,77.29141235351562,71.69359605035453,71.75898434610212,100.0,79.01301527023315,-2.0991096496582693,-1.3080511093139744,1
04M_2,4,2,1188.0,88.9196841637666,75.83254304370207,68.7490693423217,74.23954010009766,71.69359605035453,71.75898434610212,100.0,77.33169412612915,0.801085662841746,-0.7761520658220602,2
04M_2,4,2,1196.0,90.30280321355949,66.64715999003269,78.19609323411265,73.61882781982422,71.69359605035453,71.75898434610212,100.0,75.7816481590271,-2.20304107666019,-0.15475386664982102,3
04M_2,4,2,1204.0,91.51327210299826,60.30706754017504,61.36088188100027,59.68245697021485,71.69359605035453,71.75898434610212,100.0,73.05161905288696,-5.344757843017636,-0.8812415259225147,4
04M_2,4,2,1212.0,92.5726421785666,65.89607521813117,81.99655557079886,83.34002685546875,71.69359605035453,71.75898434610212,100.0,75.77215003967285,1.3365089416503193,-1.253428504580557,0
04M_2,4,2,1220.0,93.49977460369657,60.35980947696359,51.81526150775684,59.26920700073242,71.69359605035453,71.75898434610212,100.0,72.25890016555786,-1.9391292572020293,-1.3854891913278036,1
04M_2,4,2,1228.0,94.31117616538984,85.16056229699389,74.17524964689193,73.10107421875,71.69359605035453,71.75898434610212,100.0,72.56094408035278,1.6185031890868584,-1.4839698700677648,0
04M_2,4,2,1236.0,95.0212931632136,74.52595334827073,89.09154806803922,87.6413803100586,71.69359605035453,71.75898434610212,100.0,73.52299070358276,2.6735927581788315,0.5638827823457171,0
04M_2,4,2,1244.0,95.64276861310783,72.77183067982888,62.12775843049477,78.17562866210938,71.69359605035453,71.75898434610212,100.0,73.63351774215698,7.125957107543852,1.3553620747157469,1
04M_2,4,2,1252.0,96.18666734529548,75.26662811057275,85.71201229684203,77.12931060791016,71.69359605035453,71.75898434610212,100.0,73.99473905563354,0.26189575195309134,1.7116091137840332,2
04M_2,4,2,1260.0,96.1225792168278,82.98217338034125,79.52819499383085,90.9796142578125,71.69359605035453,71.75898434610212,100.0,76.16483736038208,0.896838378906226,3.086739176795608,0
04M_2,4,2,1268.0,95.56953954285036,67.57832059062954,72.31620401660457,75.73685455322266,71.69359605035453,71.75898434610212,100.0,78.17163705825806,0.6533981323242172,1.2851046153476795,1
04M_2,4,2,1276.0,94.93761937121825,79.76293429091383,89.98966850132754,87.91423034667969,71.69359605035453,71.75898434610212,100.0,78.74341249465942,1.7111999511718903,2.650743439084008,0
04M_2,4,2,1284.0,94.21556791251616,64.57763949529227,73.2385298182666,67.3459243774414,71.69359605035453,71.75898434610212,100.0,79.75300216674805,-5.872369384765638,-0.3855692545572673,1
04M_2,4,2,1292.0,93.39052966810112,81.96621806297506,85.3445219873508,84.0683822631836,71.69359605035453,71.75898434610212,100.0,81.12391567230225,0.44262771606442575,-0.7386608123779234,0
04M_2,4,2,1300.0,92.44781554912262,85.30600550655103,83.44894912723954,91.92848205566406,71.69359605035453,71.75898434610212,100.0,81.65980339050293,2.8765213012694484,0.8600195021856478,0
04M_2,4,2,1308.0,91.37064135006295,85.27808052891208,84.70670966415133,88.56748962402344,71.69359605035453,71.75898434610212,100.0,82.95878601074219,7.152479553222723,1.0623555864606595,1
04M_2,4,2,1316.0,90.139828920546,71.07850174327469,75.42694547358685,72.21537017822266,71.69359605035453,71.75898434610212,100.0,82.34454345703125,-3.8920028686521797,-0.45751571655273765,2
04M_2,4,2,1324.0,88.73346471503876,76.91800820745017,72.82256491464494,79.66732788085938,71.69359605035453,71.75898434610212,100.0,80.93050765991211,-5.313558197021511,0.244569142659534,0
04M_2,4,2,1332.0,87.12650964121957,89.80249014194567,88.68548447647797,85.0533218383789,71.69359605035453,71.75898434610212,100.0,82.09506607055664,-0.3090545654297036,0.031674158005514215,0
04M_2,4,2,1340.0,85.29035326070232,71.1317890633839,83.19654767298086,82.80323791503906,71.69359605035453,71.75898434610212,100.0,81.45619201660156,3.714959716796773,0.7141703651065054,1
04M_2,4,2,1348.0,83.19230440504799,82.16466987768845,91.04164984460007,93.95497131347656,71.69359605035453,71.75898434610212,100.0,84.78232288360596,4.061284637451217,0.24392091660272594,0
04M_2,4,2,1356.0,80.7950091379246,70.51400716824853,71.93982549905573,72.687744140625,71.69359605035453,71.75898434610212,100.0,83.35974311828613,-2.5944999694822943,-0.8404542832147557,1
04M_2,4,2,1364.0,78.05578570073733,42.285004701037685,47.75050217314456,53.02854537963867,71.69359605035453,71.75898434610212,100.0,78.49725103378296,-11.059130477905354,-2.44997492290677,2
04M_2,4,2,1372.0,74.9258646010142,58.005037379846165,62.5248603238774,52.812255859375,71.69359605035453,71.75898434610212,100.0,74.0278468132019,-14.308734512329057,-3.5114370527722114,3
04M_2,4,2,1380.0,71.34952031398099,62.306020885367005,62.60091072990951,60.40925216674805,71.69359605035453,71.75898434610212,100.0,72.55208206176758,-3.7051765441893307,-4.840513865152951,0
04M_2,4,2,1388.0,67.26307913802724,61.546038269780645,67.19871684457117,73.96131134033203,71.69359605035453,71.75898434610212,100.0,71.83882999420166,7.039529418945188,-3.960730325608025,0
04M_2,4,2,1396.0,62.59378553979174,64.54120369337069,73.18513824808878,67.03035736083984,71.69359605035453,71.75898434610212,100.0,69.58595943450928,5.620636367798026,-2.9455979665120413,1
04M_2,4,2,1404.0,57.25850680512733,68.94709392504136,77.64770990829234,66.72643280029297,71.69359605035453,71.75898434610212,100.0,67.57635879516602,1.2020587921143395,-1.7677548726399486,2
04M_2,4,2,1412.0,51.16225293338129,70.4672468979599,67.24601050123862,58.690185546875,71.69359605035453,71.75898434610212,100.0,63.16826057434082,-4.611730194091799,0.31801060267854586,3
04M_2,4,2,1420.0,44.19648542299529,82.99212796903242,89.43956547105026,91.40901184082033,71.69359605035453,71.75898434610212,100.0,65.50841903686523,6.509971618652182,3.691351209368009,0
04M_2,4,2,1428.0,36.23718483782267,78.3303205171479,87.08052246692085,88.89642333984375,71.69359605035453,71.75898434610212,100.0,69.99190378189087,9.922879791259911,4.303222247532458,1
04M_2,4,2,1436.0,27.142642748860705,61.131732455287946,54.707656169423366,54.76480865478516,71.69359605035453,71.75898434610212,100.0,70.23597288131714,-1.4288719177247977,1.193621090480234,2
04M_2,4,2,1444.0,16.75093873883973,76.27631517868289,79.54896422382821,85.49283599853516,71.69359605035453,71.75898434610212,100.0,73.37142086029053,-5.18801422119157,1.412163416544607,0
04M_2,4,2,1452.0,4.877057549928598,64.8770709040147,65.47912963136214,53.36503601074219,71.69359605035453,71.75898434610212,100.0,70.7968864440918,-7.586613464355513,-0.19183276948472341,1
04M_2,4,2,1460.0,7.995558537067671,63.48623485932591,61.28371311786864,72.28441619873047,71.69359605035453,71.75898434610212,100.0,71.45364379882812,2.043102264404564,-0.4714286440894396,0
04M_2,4,2,1468.0,19.480167598192946,72.33319320648198,80.6667525638078,79.5370864868164,71.69359605035453,71.75898434610212,100.0,73.05497550964355,0.10521316528327386,-0.3042953127906497,0
04M_2,4,2,1476.0,29.531191028128656,81.12064480961625,88.99722379705649,81.72091674804688,71.69359605035453,71.75898434610212,100.0,75.93381690979004,9.23203124999995,-1.1212181817917528,0
04M_2,4,2,1484.0,38.32757856308392,71.28183597702309,84.89252423092252,84.66937255859375,71.69359605035453,71.75898434610212,100.0,75.09136199951172,3.93386993408201,1.2648013886951388,0
04M_2,4,2,1492.0,46.02594223763874,76.308583964552,85.27361502254111,87.72471618652344,71.69359605035453,71.75898434610212,100.0,74.94489860534668,2.7511344909667543,3.796694619315012,0
04M_2,4,2,1500.0,52.76334472589853,70.68464815499975,87.84517313230648,80.94851684570312,71.69359605035453,71.75898434610212,100.0,78.21786212921143,0.07381439208989282,2.1348436446417396,1
04M_2,4,2,1508.0,58.65973962327706,71.81174055015678,86.86566044766438,80.99712371826172,71.69359605035453,71.75898434610212,100.0,77.65589809417725,-1.7792945861815848,3.14591026306152,0
04M_2,4,2,1516.0,63.82010711600374,57.08758430863765,48.57738370296589,50.50387954711914,71.69359605035453,71.75898434610212,100.0,77.29825353622437,-11.161390304565593,-1.7193503152756182,1
04M_2,4,2,1524.0,68.33632306209468,65.685638486919,62.622974310599055,58.15381622314453,71.69359605035453,71.75898434610212,100.0,75.53192853927612,-9.887734603881837,-3.8519169489542557,0
04M_2,4,2,1532.0,67.26307913802724,77.12991819332653,69.15460686821457,83.85662078857422,71.69359605035453,71.75898434610212,100.0,76.07187032699585,1.6228427886960173,-2.729068529038214,0
04M_2,4,2,1540.0,62.59378553979174,70.85090581467438,76.58147318310854,78.73792266845703,71.69359605035453,71.75898434610212,100.0,75.69899606704712,11.04049339294424,-1.9016425268990953,1
04M_2,4,2,1548.0,57.25850680512733,82.29142407416273,81.70592544837447,84.12520599365234,71.69359605035453,71.75898434610212,100.0,75.63097524642944,7.279547119140632,-0.2383465993972086,0
04M_2,4,2,1556.0,51.16225293338129,61.90841539503218,65.30618816273056,52.73046875,71.69359605035453,71.75898434610212,100.0,71.25669431686401,-8.799117279052734,-0.8509641828991064,1
04M_2,4,2,1564.0,44.19648542299529,84.61639377589674,91.1785649780704,100.0,71.69359605035453,71.75898434610212,100.0,73.63812971115112,3.239149475097656,2.582720847356924,0
04M_2,4,2,1572.0,36.23718483782267,76.17474282058863,83.0973480288354,80.03358459472656,71.69359605035453,71.75898434610212,100.0,73.51768732070923,3.4994667053223347,3.9041390646071767,1
04M_2,4,2,1580.0,27.142642748860705,76.50706148527252,82.06070690924321,77.78221130371094,71.69359605035453,71.75898434610212,100.0,76.9274787902832,5.518881225585965,1.7937509445917257,2
04M_2,4,2,1588.0,16.75093873883973,57.40581058375896,66.94434597986883,65.41282653808594,71.69359605035453,71.75898434610212,100.0,77.83485507965088,-10.601289367675744,-1.177267256237255,3
04M_2,4,2,1596.0,4.877057549928598,63.65529233150855,65.3622415830475,71.80368041992188,71.69359605035453,71.75898434610212,100.0,76.32823753356934,-3.7059097290037477,-1.0346759614490388,0
04M_2,4,2,1604.0,7.995558537067671,48.56028286416954,31.627793752871693,30.48297691345215,71.69359605035453,71.75898434610212,100.0,70.29636931419373,-13.550684928894016,-4.596933796292254,1
04M_2,4,2,1612.0,19.480167598192946,73.40314146409374,77.40249346206711,78.1050796508789,71.69359605035453,71.75898434610212,100.0,69.54385352134705,-0.3243944168091412,-2.4645468621028317,0
04M_2,4,2,1620.0,29.531191028128656,57.43159715540455,49.56011942183304,53.14927291870117,71.69359605035453,71.75898434610212,100.0,69.59620404243469,-0.8341119766234043,-5.63219599496752,1
04M_2,4,2,1628.0,38.32757856308392,79.03130410275789,90.3934455459114,87.57146453857422,71.69359605035453,71.75898434610212,100.0,68.04263710975647,14.63096561431882,-0.8767080534072051,0
04M_2,4,2,1636.0,46.02594223763874,63.943750145358,69.12725493776398,65.39468383789062,71.69359605035453,71.75898434610212,100.0,66.21277451515198,-0.3708995819093015,0.1873735473269661,1
04M_2,4,2,1644.0,52.76334472589853,72.14113299804715,65.50674898563814,76.18250274658203,71.69359605035453,71.75898434610212,100.0,66.01281094551086,4.692290878295863,2.257766746339377,0
04M_2,4,2,1652.0,58.65973962327706,80.90115085384413,75.58224126425041,86.9964828491211,71.69359605035453,71.75898434610212,100.0,68.71076798439026,0.9062873840329828,3.942122027987466,0
04M_2,4,2,1660.0,63.82010711600374,86.91219891431518,86.75572726015572,90.20895385742188,71.69359605035453,71.75898434610212,100.0,71.01142716407776,8.52567901611326,6.065020992642367,0
04M_2,4,2,1668.0,68.33632306209468,77.65459746344297,86.23473081719668,82.82669067382812,71.69359605035453,71.75898434610212,100.0,77.55439138412476,2.314503479003842,2.7072923296973124,1
04M_2,4,2,1676.0,72.28879476114977,73.40618755224851,81.68488299212035,83.2619400024414,71.69359605035453,71.75898434610212,100.0,78.19899892807007,-1.8585891723633292,3.2419236955188713,0
04M_2,4,2,1684.0,75.74789253643513,75.88602690368174,64.72339331174412,68.3250503540039,71.69359605035453,71.75898434610212,100.0,80.09597110748291,-6.521646118164222,-0.2648045676095319,1
04M_2,4,2,1692.0,78.77520261732569,78.18929857830699,80.70679789673108,92.46623229980467,71.69359605035453,71.75898434610212,100.0,80.70781707763672,1.3981735229491643,1.566996256510412,0
04M_2,4,2,1700.0,81.42462362859087,78.79813117987436,82.56608857136715,81.53067016601562,71.69359605035453,71.75898434610212,100.0,82.72481536865234,1.8947372436523395,-0.005125499906984273,1
04M_2,4,2,1708.0,83.74332620856192,72.56505243972738,74.0725733044469,83.1819839477539,71.69359605035453,71.75898434610212,100.0,83.59975051879883,3.363523864746096,-0.6679901849655897,0
04M_2,4,2,1716.0,85.77259284134864,85.19742921490898,88.5051245993173,87.4379653930664,71.69359605035453,71.75898434610212,100.0,83.65493583679199,-1.3433486938476797,0.01579666137693167,0
04M_2,4,2,1724.0,87.5485528555877,81.73914582025944,88.55565794995037,94.13951110839844,71.69359605035453,71.75898434610212,100.0,84.14625549316406,4.2082504272461145,1.5917274838401962,0
04M_2,4,2,1732.0,89.10282567573687,71.74946899291493,83.76782465754115,87.31647491455078,71.69359605035453,71.75898434610212,100.0,84.7074785232544,1.9105018615722384,1.714530490693613,1
04M_2,4,2,1740.0,90.46308377844504,74.79489584795084,76.73402053276175,77.2524642944336,71.69359605035453,71.75898434610212,100.0,83.95629405975342,-3.737953948974674,0.9384001777285557,2
04M_2,4,2,1748.0,89.63428713884721,86.7204316199182,85.89412370238813,90.3576431274414,71.69359605035453,71.75898434610212,100.0,86.7103681564331,-2.140961456298732,-0.20293017796107554,0
04M_2,4,2,1756.0,88.15581709861962,82.81355528587869,75.56706988798943,84.89534759521484,71.69359605035453,71.75898434610212,100.0,85.76400756835938,0.58417968749993,0.26251783825100117,1
04M_2,4,2,1764.0,86.46647167633873,81.04144641344446,84.57520263956879,83.36166381835938,71.69359605035453,71.75898434610212,100.0,85.99288177490234,1.2865303039551066,-0.39124933878579476,2
04M_2,4,2,1772.0,84.53617354507452,59.91565636103056,48.014501161794975,47.90034866333008,71.69359605035453,71.75898434610212,100.0,81.58267736434937,-12.89055671691844,-3.866794722420852,3
04M_2,4,2,1780.0,82.33055542434032,72.87735857756623,83.95584178822814,86.87113952636719,71.69359605035453,71.75898434610212,100.0,81.51182413101196,-2.9533939361573602,-2.7987372534615655,0
04M_2,4,2,1788.0,79.81034820053446,73.80292478363396,80.19565060789854,84.7623519897461,71.69359605035453,71.75898434610212,100.0,80.33967924118042,4.317285537719623,-1.1748934700375662,1
04M_2,4,2,1796.0,76.93068177450371,69.60068107977119,86.23083250720956,82.25481414794922,71.69359605035453,71.75898434610212,100.0,79.70697164535522,10.095460891723844,-0.2677850723266854,2
04M_2,4,2,1804.0,73.64028618842732,78.48414516491476,91.84190376827088,95.36835479736328,71.69359605035453,71.75898434610212,100.0,81.97145795822144,2.298410797119155,0.7743472598848145,0
04M_2,4,2,1812.0,69.88057880877977,74.45852103091278,75.71855643224004,80.18453979492188,71.69359605035453,71.75898434610212,100.0,80.6998200416565,-0.06198959350581661,1.5239572525025031,1
04M_2,4,2,1820.0,65.58462131345877,81.30473419441118,86.73607743041788,84.30621337890625,71.69359605035453,71.75898434610212,100.0,80.62617826461792,-0.9029617309570994,2.2740108399164995,0
04M_2,4,2,1828.0,60.675927913140185,71.73133493195081,58.25704623090723,54.6500129699707,71.69359605035453,71.75898434610212,100.0,77.03722190856934,-11.80333518981967,0.4024181365968065,1
04M_2,4,2,1836.0,55.067103588277845,66.51423309074421,72.82398344721686,75.41326141357422,71.69359605035453,71.75898434610212,100.0,80.47633600234985,-4.397003555297702,-2.8547197523571475,0
04M_2,4,2,1844.0,48.6582880967408,71.43910872732171,69.03987862248636,66.12349700927734,71.69359605035453,71.75898434610212,100.0,77.88288068771362,-3.3784900665283932,-3.365632148016089,1
04M_2,4,2,1852.0,41.335378048996816,77.37912621823736,76.9424041771612,89.5502700805664,71.69359605035453,71.75898434610212,100.0,78.48137044906616,9.541100692749113,-1.6562634876795952,0
04M_2,4,2,1860.0,32.967995396436066,69.85088322742462,72.42013371747126,77.09284210205078,71.69359605035453,71.75898434610212,100.0,77.83612394332886,2.8465515136718333,-1.3676766440981623,1
04M_2,4,2,1868.0,23.40716616353513,78.80359030343513,83.22036799297491,83.8287582397461,71.69359605035453,71.75898434610212,100.0,76.39367437362671,4.065835571289104,1.0101628530593323,0
04M_2,4,2,1876.0,12.482668095705252,58.836421774970745,37.21475784956297,31.867212295532227,71.69359605035453,71.75898434610212,100.0,70.354008436203,-16.631325721741312,-2.2942115011669295,1
04M_2,4,2,1884.0,0.0,44.84019831829593,41.04979998897934,29.902315139770508,71.69359605035453,71.75898434610212,100.0,63.553521156311035,-19.353312683104708,-4.170306841532239,2
04M_2,4,2,1892.0,12.482668095705252,69.70653368624437,77.05512199375751,74.62930297851562,71.69359605035453,71.75898434610212,100.0,66.05093240737915,-2.9563262939453567,-4.201272328694641,0
